Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
Фаб'єн Нюрі,Катанга 2,Українська мова,,,,ДІПА,2019.0,9786177606245.0,Комікси
Фаб'єн Нюрі,Катанга 3,Українська мова,,,,ДІПА,2020.0,9786177606344.0,Комікси
Кук Д.,Кіллтопія. Том 1,Українська мова,,,,ДІПА,2019.0,9786177606269.0,Комікси
"Джонс Дж.,Ґері Френк",Всесвіт DC. Відродження (мінімальний брак),Українська мова,,,,РМ,2019.0,9789669173805.0,Комікси
Джеф Лоеб,Шибайголова. Жовтий (мінімальний брак),Українська мова,,,,РМ,2019.0,9789669174277.0,Комікси
Захар Поліщук,Химерники. Випуск 2. Пайка 2,Українська мова,,,,UA Comix,2022.0,9786178056193.0,Комікси
"Скотті Янґ,Хорхе Корона",Мідлвест. Том 1,Українська мова,,,,UA Comix,2022.0,9786178056063.0,Комікси
Роман Крижанівський,Герой горобець. Банди Нью-Йорка (2),Українська мова,,,,ТУТ,2021.0,9789669797728.0,Комікси
Роман Крижанівський,Тірольський троль. Повернення в місто (жовта),Українська мова,,,,ТУТ,2021.0,9789669797704.0,Комікси
Роман Крижанівський,Тірольський троль. Повернення в місто (№1),Українська мова,,,,ТУТ,2021.0,9789669797704.0,Комікси
Ніколя Петрімо,Пристрелити Раміреса. Дія перша,Українська мова,,,,Наша Ідея,2023.0,9786178109219.0,Комікси
Виктория Шваб,Надзвичайна,Українська мова,,,,Vivat,2023.0,9789669829207.0,Комікси
"Юваль Ной Харарі,Давід Вандермойленд,Даніель Касанаве",Книга Sapiens. Том 1. Історія народження людства,Українська мова,,,,BookChef,2021.0,9789669935694.0,Прикладна література
"Ерін Гантер,Джеймс Метью Баррі","Книга ""Коти - вояки. Манґа 4. Кривавий шлях. Бич. Початок легенди""",Українська мова,,,,АССА,2022.0,9786177995462.0,Комікси
Масаакі Ніномія,Ґаннібал. Том 4,Українська мова,,,,Наша Ідея,2022.0,9786178109165.0,Комікси
Шамблен Ж.,Щоденники Вишеньки. Том 5. Від перших снігів до Персеїдів,Українська мова,,,,Наша Ідея,2022.0,9786178109196.0,Комікси
Кен Вакуі,Токійські месники (Tokyo Revengers). Том 4,Українська мова,,,,Наша Ідея,2022.0,9786178109073.0,Комікси
Міцу Ідзумі,"Чарівник Бібліотеки, Том 2",Українська мова,,,,Наша Ідея,2022.0,9786178109059.0,Комікси
Дана Сімпсон,Фібі та єдинорозя. Життя на повну. Книга 2,Українська мова,,,,Ранок,2022.0,9786170974532.0,Комікси
Дана Сімпсон,Фібі та єдинорозя. Книга 1,Українська мова,,,,Ранок,2022.0,9786170974525.0,Комікси
Містер Тан,"Крута Адель Екстра. Один вечір із нянькою,Том 1",Українська мова,,,,Наша Ідея,2022.0,9786177678822.0,Комікси
Серж Блок,Зук. Том 7. Чаклунство від матері до доньки,Українська мова,,,,Наша Ідея,2022.0,9786178109134.0,Комікси
"Льєрон С.,Даан Б.,Артур Конан Дойл","У голові Шерлока Голмса, Том 2 “Справа скандального квитка”",Українська мова,,,,Наша Ідея,2022.0,9786177678907.0,Комікси
суу Морішіта,Кохання на кінчиках пальців Том 3,Українська мова,,,,Наша Ідея,2022.0,9786177678983.0,Комікси
Кен Вакуі,Токійські месники (Tokyo Revengers). Том 2,Українська мова,,,,Наша Ідея,2022.0,9786177678952.0,Комікси
Масаакі Ніномія,Ґаннібал .Том 3,Українська мова,,,,Наша Ідея,2022.0,9786177678938.0,Комікси
Міцу Ідзумі,"Чарівник Бібліотеки, Том 1",Українська мова,,,,Наша Ідея,2022.0,9786177678969.0,Комікси
Макото Юкімура,"Vinland Saga (Сага про Вінланд), Том 2",Українська мова,,,,Наша Ідея,2022.0,9786177678976.0,Комікси
Кен Вакуі,Токійські месники (Tokyo Revengers). Том 3,Українська мова,,,,Наша Ідея,2022.0,9786178109004.0,Комікси
Джаред Каллем,Коді,Українська мова,,,,Mimir Media,2021.0,9786177984169.0,Комікси
Джорджо Салаті,Бріна і Банда котячого сонця,Українська мова,,,,Ранок,2021.0,9786170971371.0,Комікси
"Роальд Дал,Пенелопа Бажьо",Відьми,Українська мова,,,,Жорж,2021.0,9786177853878.0,Комікси
Ієн Еджітон,Кредо Асасина. Роздуми,Українська мова,,,,TUOS comics,2021.0,9786177884285.0,Комікси
Мистер Тан,Крута Адель у Країні Неказок. Колекційне вид.,Українська мова,,,,Наша Ідея,2021.0,9786177678846.0,Комікси
Блок С.,Зук. Том 6. Зук та її друг Ноно,,,,,Наша Ідея,2021.0,9786177678921.0,Комікси
"Бен Вуд,Ендрю Макдональд",Реальні гулі плюхають у відповідь,Українська мова,,,,Ранок,2022.0,9786170975416.0,Комікси
"Бен Вуд,Ендрю Макдональд",Реальні гулі гніздяться нестримно,Українська мова,,,,Ранок,2022.0,9786170975423.0,Комікси
Мистер Тан,Крута Адель. Том 7. Жодної пощади невдахам!,Українська мова,,,,Наша Ідея,2021.0,9786177678655.0,Комікси
,Посібник імпосторів в Among us,Українська мова,,,,ЗІРКА,2021.0,9786176342076.0,Комікси
Паскаль Ж.,"Непереможний. Том 2 Місцевий супергерой""",Українська мова,,,,Наша Ідея,2022.0,9786177678914.0,Комікси
Анна Ґіяр,Балакухи. Том 1. Замовкніть!,Українська мова,,,,Наша Ідея,2022.0,9786177678945.0,Комікси
"Поль Гастин,Жером Феликс",До останньої краплі крові,Українська мова,,,,Наша Ідея,2021.0,9786177678785.0,Комікси
Каната К.,Чі. Життя однієї киці. Том 6,Українська мова,,,,Наша Ідея,2022.0,9786177678853.0,Комікси
"Жан-Крістоф Дерр'єн,Фріжель","Фріжель і Флаффі, Крижане королівство",Українська мова,,,,Наша Ідея,2021.0,9786177678808.0,Комікси
Ксавье Дорисон,Замок тварин. Міс Бангалор,Українська мова,,,,Наша Ідея,2021.0,9786177678839.0,Комікси
Шамблен Ж.,Щоденники Вишеньки. Том 4. Богиня без обличчя,Українська мова,,,,Наша Ідея,2021.0,9786177678679.0,Комікси
Паскаль Ж.,Непереможний. Том 1 Справедливість і свіжі овочі,Українська мова,,,,Наша Ідея,2021.0,9786177678662.0,Комікси
Девід П.,Чорна Вдова. Пролог,Українська мова,,,,Mimir Media,2021.0,9786177984039.0,Комікси
Роберт Кіркмен,Ходячі Мерці. Книга 3,Українська мова,,,,Mimir Media,2021.0,9786177984114.0,Комікси
Роберт Кіркмен,Ходячі Мерці. Книга 2,Українська мова,,,,Mimir Media,2021.0,9786177984022.0,Комікси
Віта Аяла,Морбіус,Українська мова,,,,Mimir Media,2022.0,9786177984183.0,Комікси
Еван Вольф,Пангея 1,Українська мова,,,,Mimir Media,2019.0,9789669770059.0,Комікси
Гілл Д.,Ключі Локів. Том 2,Українська мова,,,,Mimir Media,2021.0,9786177984091.0,Комікси
Донні Кейтс,Божа земля,Українська мова,,,,Mimir Media,2021.0,9786177984121.0,Комікси
,Тіні чорного лісу. Жахосторії Disney,Українська мова,,,,Ранок,2019.0,9786170967213.0,Комікси
,Пазури у скриньці,Українська мова,,,,Ранок,2019.0,9786170967190.0,Комікси
Мистер Тан,Аякс. Том 1. Усе нявмально!,Українська мова,,,,Наша Ідея,2019.0,9786177678686.0,Комікси
Колфер Й.,Артеміс Фаул. Графічний роман,Українська мова,,,,Ранок,2019.0,9786170967701.0,Комікси
Джошуа Райт,Змій ледащо,Українська мова,,,,UA Comix,2021.0,9786177595785.0,Комікси
Харук Є.,Віч-на-віч,Українська мова,,,,UA Comix,2019.0,9786178056070.0,Комікси
Денис Скорбатюк,Сага про Сонценосців. Книга 1. Згасанок,Українська мова,,,,UA Comix,2019.0,9789661517430.0,Комікси
Михайло Піменов,Хроніки Аптауна. Частина 2,Українська мова,,,,UA Comix,2019.0,9786177595839.0,Комікси
Андрій Данкович,Мор,Українська мова,,,,UA Comix,2019.0,9789669773319.0,Комікси
Ярко Філевич,Колоніст. Бути людиною,Українська мова,,,,UA Comix,2019.0,9786177595655.0,Комікси
Денис Скорбатюк,Захисник Корони,Українська мова,,,,UA Comix,2019.0,9786177595709.0,Комікси
Макс Сір,Гамлет,Українська мова,,,,UA Comix,2019.0,9786177595679.0,Комікси
Мар'ян Радковський,Будуємо Україну Разом,Українська мова,,,,UA Comix,2019.0,9786178056001.0,Комікси
Санден А.,Все це триватиме далі,Українська мова,,,,UA Comix,2019.0,9786177595716.0,Комікси
Іман Тадайон,Захисник вогню,Українська мова,,,,UA Comix,2019.0,9789669773340.0,Комікси
Іман Тадайон,Захисник Вогню. частина 2,Українська мова,,,,UA Comix,2019.0,9786177595754.0,Комікси
,Ігри шпигунів. Епізод 4. Секретний пароль,Українська мова,,,,Ранок,2019.0,9786170967169.0,Комікси
,Тачки 3,Українська мова,,,,Ранок,2019.0,9786170967114.0,Комікси
Сесіл Кастеллуччі,Русалонька,Українська мова,,,,Ранок,2021.0,9786170967091.0,Комікси
,Попелюшка,Українська мова,,,,Ранок,2021.0,9786170967107.0,Комікси
,Крижане серце 2,Українська мова,,,,Ранок,2021.0,9786170967046.0,Комікси
,Крижане серце,Українська мова,,,,Ранок,2021.0,9786170967077.0,Комікси
Шарль Перро,Білосніжка і семеро гномів,Українська мова,,,,Ранок,2021.0,9786170967121.0,Комікси
Солов'ян Б.,ШЛЯХ А-16 (випуск #1),Українська,,,,Vovkulaka,2020.0,9786177782086.0,Комікси
Лемір Джефф,Чорний Молот. Таємниці походження. Книга 1,Українська мова,,,,Vovkulaka,2019.0,9789669775368.0,Комікси
Олександр Корешков,Серед овець (випуск #4),Українська,,,,Vovkulaka,2020.0,9786177782093.0,Комікси
Удинський М.,Залізна Голова (випуск #2),Українська мова,,,,Vovkulaka,2020.0,9786177782109.0,Комікси
Удинський М.,Залізна Голова (випуск #1),Українська мова,,,,Vovkulaka,2019.0,9786177782024.0,Комікси
"Полґіст.Д,Бертрам.І",Пташеня,Українська мова,,,,Видавництво,2021.0,9786177818204.0,Комікси
Бунєвац.Н,Батьківщина,Українська мова,,,,Видавництво,2021.0,9786177818280.0,Комікси
,Кіноісторія в коміксах. Збірка 2 (У); Ґравіті Фолз.,Українська мова,,,,Ранок,2019.0,9786170958556.0,Комікси
,Кіноісторія в коміксах. Збірка 1 (У); Ґравіті Фолз.,Українська мова,,,,Ранок,2019.0,9786170958549.0,Комікси
,Вечірка з бергенами. Тролі. Комікси.,Українська мова,,,,Ранок,2019.0,9786170966544.0,Комікси
,Час святкувати. Тролі. Комікси.,Українська мова,,,,Ранок,2019.0,9786170966537.0,Комікси
,Друзі й обіймашки. Тролі. Комікси.,Українська мова,,,,Ранок,2019.0,9786170966520.0,Комікси
Мистер Тан,Крута Адель. Том 6. Страшенний талант,Українська мова,,,,Наша Ідея,2021.0,9786177678570.0,Комікси
Стовер А.,"Король Kyy, Том 2",Українська мова,,,,Наша Ідея,2021.0,9786177678594.0,Комікси
Карбон Ж.,Музична скринька. Том 2. Таємниця Кипріяна,Українська мова,,,,Наша Ідея,2021.0,9786177678617.0,Комікси
Еван Вольф,Параблог. Таємниця карпатського єті. Частина 2,Українська мова,,,,Mimir Media,2019.0,9789669770080.0,Комікси
Еван Вольф,Параблог. Таємниця карпатського єті. Частина 1.,Українська мова,,,,Mimir Media,2019.0,9789669770042.0,Комікси
Еван Вольф,Пангея. Сезон полювання. Частина 1,Українська мова,,,,Mimir Media,2019.0,9789669770059.0,Комікси
Мейбері Джонатан,Всесвіт Marvel проти Карателя,Українська мова,,,,Mimir Media,2020.0,9786179500718.0,Комікси
Воррен Елліс,Абсолютна Залізна Людина: Броньовані Війни,Українська мова,,,,Mimir Media,2019.0,9789669789952.0,Комікси
"Whale,Milcha",Раеліана: Наречена герцога за контрактом. Том 1,Українська мова,,,,Mimir Media,2020.0,9786177984008.0,Комікси
Лінделоф Д.,Абсолютний Росомаха проти Халка,Українська мова,,,,Mimir Media,2019.0,9789669770066.0,Комікси
Конвей Г.,Карнаж. Том 1. Уціліла,Українська мова,,,,Mimir Media,2019.0,9786179500725.0,Комікси
Джо Хілл,Ключі Локів. Том 1. Ласкаво просимо до Лавкрафта,Українська мова,,,,Mimir Media,2019.0,9789669789945.0,Комікси
"Стражинські М.,Девід П.,Хадлін Р.",Людина-павук. Інший,Українська мова,,,,Mimir Media,2019.0,9789669789907.0,Комікси
Моурі К.,Ґодзілла: Правителі Землі. Том 1,Українська мова,,,,Mimir Media,2021.0,9786177984015.0,Комікси
Девіс П.,Marvel's Avengers: Мистецтво Гри,Українська мова,,,,Mimir Media,2019.0,9786179500756.0,Комікси
Ворнер К.,Хижак. Мисливці. Повне видання,Українська мова,,,,Mimir Media,2019.0,9789669789983.0,Комікси
Кол Д.Е.,Кредо Асасина. Витоки,Українська мова,,,,TUOS comics,2021.0,9786177884230.0,Комікси
Сіттерсон О.,Коли ні з ким стати до бою,Українська мова,,,,TUOS comics,2021.0,9786177884254.0,Комікси
"Калеро Д.,Ленте В.Ф.",Кредо Асасина. Тамплієри. Чорний хрест,Українська мова,,,,TUOS comics,2021.0,9786177884193.0,Комікси
"Арт Бальтазар, Франко",Itty Bitty: Маска,Українська мова,,,,TUOS comics,2020.0,9786177884117.0,Комікси
"Макрірі К.,Кол Д.Е.",Кредо Асасина. Том 1: Випробування Вогнем,Українська мова,,,,TUOS comics,2020.0,9786177884247.0,Комікси
Бласко С.,Справу веде Енола Голмс. Таємниця білих маків. Книга 3,Українська мова,,,,Ранок,2020.0,9786170960931.0,Комікси
Бласко С.,Справу веде Енола Голмс. Справа Леді Алістер. Книга 2,Українська мова,,,,Ранок,2020.0,9786170960924.0,Комікси
Сверчінскій Д.,Бладшот. Том 2. Відродження та падіння,Українська мова,,,,TUOS comics,2020.0,9786177884025.0,Комікси
Сверчінскій Д.,Бладшот. Том 1. Перевершуючи себе,Українська мова,,,,TUOS comics,2020.0,9786177884018.0,Комікси
,Гравіті Фолз. Страждання через кохання,Українська мова,,,,Ранок,2021.0,9786170964687.0,Комікси
,Гравіті Фолз. Мій щоденник (секретно),Українська мова,,,,Ранок,2021.0,9789667502249.0,Комікси
Алекс Хірш,Дивногеддон.,Українська мова,,,,Ранок,2020.0,9786170958617.0,Комікси
Дисней,Таємниці Ґравіті Фолз. Міні-епізоди.,Українська мова,,,,Ранок,2020.0,9786170958624.0,Комікси
Дисней,Ґравіті Фолз. Керівництво Діппера і Мейбл з таємниць і нестримних веселощів.,Українська мова,,,,Ранок,2020.0,9786170958587.0,Комікси
,"Роня, дочка розбійника. Літавиці. Кн. 2.(мінімальний брак)",Українська мова,,,,РМ,2020.0,9789669173836.0,Комікси
Конами К.,Чі. Життя однієї киці. Том 1,Українська,,,,Наша Ідея,2020.0,9786177678310.0,Комікси
Линдгрен А.,"Роня, дочка розбійника. Ведмежа печера. Кн. 3 (мінімальний брак)",Українська мова,,,,РМ,2020.0,9789669174796.0,Комікси
,Загублені легенди.,Українська мова,,,,Ранок,2019.0,9786170958594.0,Комікси
"Пейо,Дельпорте",Чорні Смурфи,Українська,,,,Ірбіс Комікси,2020.0,9789669749857.0,Комікси
Джеронімо Стілтон,Врятувати олімпійські ігри,Українська,,,,Ірбіс Комікси,2020.0,9786177569052.0,Комікси
Джонс Дж.,Шазам! Кн. 1 (мінімальний брак),Українська,,,,РМ,2019.0,9789669173560.0,Комікси
Мистер Тан,Крута Адель. Том 4. Це не я!,Українська мова,,,,Наша Ідея,2020.0,9786177678341.0,Комікси
Шірахама К.,Ательє чаклунських капелюхів. Том 1,Українська мова,,,,Наша Ідея,2020.0,9786177678495.0,Комікси
Брук С.,Цілодобова крамничка… жахів!,Українська мова,,,,Ранок,2019.0,9786170958570.0,Комікси
Шамблен Ж.,"Енола й незвичайні тварини Том 2 “Єдиноріг, що перетнув межу”",Українська мова,,,,Наша Ідея,2020.0,9786177678280.0,Комікси
Шамблен Ж.,Щоденники Вишеньки. Том 2. Таємнича книга,Українська мова,,,,Наша Ідея,2020.0,9786177678358.0,Комікси
"Пейо,Дельпорте",Король Смурф,Українська,,,,Ірбіс Комікси,2020.0,9789669749888.0,Комікси
Миллер,Бетмен. Рік перший,Українська,,,,РМ,2020.0,9789669171764.0,Комікси
,Відкриття Америки,Українська,,,,Ірбіс Комікси,2020.0,9789669749802.0,Комікси
Брук С.,Щасливого ЛІТОвина!,Українська мова,,,,Ранок,2019.0,9786170958563.0,Комікси
,Диво-Жінка. Світ очима супергероя,Українська мова,,,,Країна Мрій,2019.0,9789669480538.0,Комікси
Джонс Дж.,Аквамен. Кн.1 Западина (мінімальний брак),Українська,,,,РМ,2018.0,9789669172624.0,Комікси
,Чудовий світ Тома Гейтса,Українська мова,,,,Ранок,2017.0,9786170932938.0,Комікси
Фолз Г.,Ґравіті Фолз. Не розфарбовуй цю книжку!,Українська мова,,,,Ранок,2018.0,9786170943019.0,"Розмальовки, анкети для друзів"
Мистер Тан,Крута Адель. Том 3. Ненавиджу кохання,Українська мова,,,,Наша Ідея,2019.0,9786177678143.0,Комікси
"БеКа,Боб",Школа монстренят. Том 2. Досі навчаємося читати!,Українська мова,,,,Наша Ідея,2024.0,9786178396299.0,Комікси
Марк Ґуґґенгайм,Блейд. Том 2. Гріхи батька (лімітована обкладинка),Українська мова,,,,Varvar Publishing,2024.0,9786179524769.0,Комікси
"Арлестон,Міні Людвен,Одрі Альветт",Гримуар Ельфі. Книга 1. Майже-острів,Українська мова,,,,Наша Ідея,2024.0,9786178396251.0,Комікси
Браян Лі О'Меллі,Скотт Пілігрим том 5,Українська мова,,,,Mal'opus,2024.0,9786177756940.0,Комікси
Ікуе Айдзава,Вітаємо в кото-кафе,Українська мова,,,,Наша Ідея,2023.0,9786178109882.0,Комікси
"Свен Нордквіст,Юйя Вісландер",Мама Му і Ворон бавляться,Українська мова,,,,Богдан,2023.0,9789661086431.0,Комікси
"Пйотр Ковальський,Алеш Кот",Bloodborne. Том 2. Жага зцілення,Українська мова,,,,Mal'opus,2022.0,9786177756544.0,Комікси
Сенбон Умішіма,Кімнати. Колекція ілюстрацій та манґи,Українська мова,,,,Mal'opus,2023.0,9786177756827.0,Комікси
"Містер Тан,Діан ле Феєр",Крута Адель. Том 9. День страждань,Українська мова,,,,Наша Ідея,2023.0,9786178109479.0,Комікси
Єгор Ключник,Пітмен,Українська мова,,,,Vovkulaka,2022.0,9786177782253.0,Комікси
"Бондаренко,Денис Фадєєв,Олександр Філіпович",Воля. Том 1,Українська мова,,,,The will production,2017.0,9789661517522.0,Комікси
Марія Ланцута,Фаетон. Випуск 1: Протерра,Українська мова,,,,Lantsuta,2019.0,9786177778256.0,Комікси
"Джованні Ді Ґрегоріо,Алессандро Барбуччі",Сестри Ґреміє. Книга 1. Сон Сари (мінімальний брак),Українська мова,,,,РМ,2020.0,9789669176127.0,Комікси
Ларрі Ґонік,Наука в коміксах. Матан (мінімальний брак),Українська мова,,,,РМ,2020.0,9789669174628.0,Комікси
Іан Флінн,Їжак Сонік. Том 1. Наслідки,Українська мова,,,,Mimir Media,2020.0,9789669789921.0,Комікси
"Скотт Снайдер,Ґреґ Капулло,Джонатан Ґлапіон",Бетмен. Книга 2. Місто Сов (мінімальний брак),Українська мова,,,,РМ,2018.0,9789669172440.0,Комікси
Мур А.,Вартові (мінімальний брак),Українська мова,,,,РМ,2023.0,9789669172556.0,Комікси
Леб Дж.,Бетмен. Довгий Гелловін (мінімальний брак),Українська мова,,,,РМ,2018.0,9789669172600.0,Комікси
Ніл Ґейман,The Sandman. Пісочний чоловік. Кн. 1 Прелюдії й ноктюрни (мінімальний брак),Українська мова,,,,РМ,2023.0,9789669172129.0,Комікси
"Френк Міллер,Клаус Дженсон",Бетмен. Повернення Темного лицаря (мінімальний брак),Українська мова,,,,РМ,2018.0,9789669172594.0,Комікси
Лорена Альварез,Нічні вогники,Українська мова,,,,Артбукс,2021.0,9786177940769.0,Комікси
Гійом Дорісон,Маленький Принц. Планета вітрів. Том 1,Українська мова,,,,Артбукс,2021.0,9786177940394.0,Комікси
Крістен Ґудснук,MINECRAFT Мисливці на монстрів,Українська мова,,,,Артбукс,2021.0,9786177688807.0,Комікси
Нік Еліопулос,MINECRAFT. Моби Верхнього cвіту. Рівень 2,Українська мова,,,,Артбукс,2021.0,9786177940660.0,Комікси
"Сфе Р. Монстр,Сара Ґрейлі,Джон Дж. Гілл",MINECRAFT. Комікс. Том 2,Українська мова,,,,Артбукс,2021.0,9786177940356.0,Комікси
"Джон Дж. Гілл,Сара Ґрейлі,Сфе Р. Монстр",MINECRAFT Комікс. Том 1,Українська мова,,,,Артбукс,2020.0,9786177688746.0,Комікси
Браян Лі О'Меллі,Скотт Пілігрим. Том 3. Скотт Пілігрим та безмежна журба,Українська мова,,,,Mal'opus,2022.0,9786177756490.0,Комікси
Браян Лі О'Меллі,Скотт Пілігрим. Том 2. Скотт Пілігрим проти всього світу,Українська мова,,,,Mal'opus,2021.0,9786177756285.0,Комікси
Браян Лі О'Меллі,Скотт Пілігрим. Том 1. Скотт Пілігрим і його чудове маленьке життя,Українська мова,,,,Mal'opus,2019.0,9786177756087.0,Комікси
,Космічний Примарний Вершник. Малюк Танос має померти,Українська мова,,,,Mal'opus,2020.0,9786177756179.0,Комікси
"Ешлі Віттер,Еш Мазко",Білки-Вояки. Том 1,Українська мова,,,,Mal'opus,2020.0,9786177756186.0,Комікси
Воррен Елліс,Місячний Лицар. Із Мертвих,Українська мова,,,,Mal'opus,2021.0,9786177756346.0,Комікси
Koro,Голуб Геннадій Том 2,Українська мова,,,,Mal'opus,2020.0,9786177756148.0,Комікси
Скотт Снайдер,Про тиранію. Двадцять уроків двадцятого століття. Графічна адаптація,Українська мова,,,,Видавництво 21,2022.0,9786179518812.0,Комікси
"Алехандро Ходоровський,Хуан Хіменез",Каста Метабаронів. Том 1,Українська мова,,,,Vovkulaka,2022.0,9786177782260.0,Комікси
Сара Андерсен,Ікла,Українська мова,,,,Vovkulaka,2021.0,9786177782215.0,Комікси
"Майк Міньйола,Дункан Феґредо,Ґері Джанні,Дейв Стюарт",Геллбой. Опівнічний Цирк,Українська мова,,,,Vovkulaka,2022.0,9786177782123.0,Комікси
"Майк Міньйола,Бен Стенбек,Габріель Ба,Фабіо Мун,Тончі Зонйіч,Дейв Стюарт",Геллбой. Зимовий спецвипуск 2018,Українська мова,,,,Vovkulaka,2021.0,9786177782192.0,Комікси
Майк Міньйола,Геллбой. Зимовий Спецвипуск 2017,Українська мова,,,,Vovkulaka,2020.0,9786177782185.0,Комікси
Майк Міньйола,Геллбой. Зимовий Спецвипуск 2016,Українська мова,,,,Vovkulaka,2020.0,9786177782055.0,Комікси
"Бартош Штибор,Адам Мір,Хамідреза Шейх",Відьмак. Книга 5. Тьмяні Спогади,Українська мова,,,,Vovkulaka,2022.0,9786177782307.0,Комікси
"Тобін П.,Джо Куеріо",Відьмак. Книга 2. Лисячі Діти,Українська мова,,,,Vovkulaka,2023.0,9786177782048.0,Комікси
Ілля Бакута,Кобзар. Страшна жінка. Випуск 3,Українська мова,,,,Vovkulaka,2022.0,9786177782222.0,Комікси
Ілля Бакута,Кобзар. Вогненароджений. Випуск 2,Українська мова,,,,Vovkulaka,2022.0,9786177782222.0,Комікси
Сергій Чударков,Книга Кімка-мандрівник. Часовий перетин. Книга 1,Українська мова,,,,Vovkulaka,2019.0,9786177782062.0,Підліткова література
Ларрі Гама,Залізна людина. Світ очима супергероя,Українська мова,,,,Країна Мрій,2017.0,9789669480545.0,Комікси
"Джон Рональд Руел Толкін,Чарльз Діксон",Гобіт. Графічний роман,Українська мова,,,,Астролябія,2022.0,9786176642053.0,Комікси
Сабіне Лемір,"Міра. #друзі, #кохання, #рік мого життя",Українська мова,,,,Наш формат,2021.0,9786177973392.0,Комікси
,"Наука в коміксах. Роботи та дрони: минуле, сучасне і майбутнє",Українська мова,,,,Vivat,2022.0,9789669828941.0,Комікси
,Наука в коміксах. Динозаври: залишкі та пір’я,Українська мова,,,,Vivat,2023.0,9789669828958.0,Комікси
"Розмарі Моско,Джон Чад",Наука в коміксах. Сонячна система: наше місце у космосі,Українська мова,,,,Vivat,2023.0,9789669828972.0,Комікси
Маркус Зусак,Арчі. Том 1,Українська мова,,,,BookChef,2020.0,9786177808052.0,Комікси
Сільвія Дуе,"Чароліна. Том 2. Дівчинка, що любила звіромонстрів",Українська мова,,,,Наша Ідея,2022.0,9786178109110.0,Комікси
Банн К.,Дедпул. Повернення в чорному,Українська,,,,TUOS comics,2021.0,9786177884346.0,Комікси
"Джеррі Дагган,Брайан Посен",Дедпул. Мертві президенти (Лімітована обкладинка),Українська,,,,TUOS comics,2021.0,9786177884292.0,Комікси
"Джеррі Дагган,Брайан Посен",Дедпул. Мертві президенти,Українська,,,,TUOS comics,2021.0,9786177884292.0,Комікси
Гілленбург Ст.,"Губка Боб. Комікси № 2. Водні пригодники, повний збір!",Українська,,,,TUOS comics,2021.0,9786177884308.0,Комікси
Деніел Вей,Веном Том 2. Тікай,Українська мова,,,,Mimir Media,2019.0,9789669789938.0,Комікси
Девис Пол,Marvel's Spider-Man 2018: Мистецтво Гри,Українська мова,,,,Mimir Media,2021.0,9786177984077.0,Комікси
Метт Ральфс,Marvel's Spider-Man: Miles Morales: Мистецтво Гри,Українська мова,,,,Mimir Media,2021.0,9786177984084.0,Комікси
Доусон Д.,Marvel Action Людина-павук. Чорна кішка,Українська,,,,TUOS comics,,9786177884322.0,Комікси
Доусон Д.,Marvel Action Людина-павук. Веном,Українська,,,,TUOS comics,,9786177884339.0,Комікси
Бендіс Б.,Абсолютна Людина-Павук,Українська мова,,,,Mimir Media,2021.0,9786177984145.0,Комікси
Фріжель,Фріжель і Флаффі. Первозданний блок. Том 3,Українська мова,,,,Наша Ідея,2019.0,9786177678600.0,Комікси
Світ Ярослав,Троє проти зла. Кн.1,російська,,,,А-БА-БА-ГА-ЛА-МА-ГА,2019.0,9786175852088.0,Комікси
,Крижані чудовиська,Українська мова,,,,Ранок,2019.0,9786170967237.0,Комікси
,Коледж із привидами,Українська мова,,,,Ранок,2019.0,9786170967176.0,Комікси
Каната К.,Життя однієї киці. Том 4,Українська мова,,,,Наша Ідея,2019.0,9786177678518.0,Комікси
Ігор Штанько,В Землю. Частина 2,Українська мова,,,,UA Comix,2019.0,9789669773364.0,Комікси
Дмитро Гук,Кіт і трохи спецій,Українська мова,,,,UA Comix,2019.0,9781234567897.0,Комікси
Пархоменко О.,Володарі часу,Українська мова,,,,UA Comix,2019.0,9786177595860.0,Комікси
Ігор Штанько,В землю. Частина 3,Українська мова,,,,UA Comix,2019.0,9786171272569.0,Комікси
Олексій Чорний,Характерник. Випуск 1,російська,,,,UA Comix,2019.0,9786177595747.0,Комікси
"Роберто Аґіре-Сакаса,Роберт Гак",Моторошні пригоди Сабріни. Книга 1,Українська мова,,,,UA Comix,2019.0,9789669773357.0,Комікси
Ігор Баранько,Максим Оса,Українська мова,,,,UA Comix,2019.0,9786177595730.0,Комікси
Джоді Гаузер,Stranger Things. Шоста,Українська мова,,,,РМ,2019.0,9789669174666.0,Комікси
Джоді Гаузер,Stranger Things. По той бік. Кн. 1,Українська мова,,,,РМ,2019.0,9789669174017.0,Комікси
Дмитро Гук,Безіменні. Том 1,Українська мова,,,,UA Comix,2019.0,9789669773371.0,Комікси
Солов'ян Б.,ШЛЯХ А-16 (випуск #0),Українська,,,,Vovkulaka,2019.0,9786177782000.0,Комікси
Бакута І.,Кобзар (випуск #1),Українська,,,,Vovkulaka,2020.0,9786177782017.0,Комікси
Бистрова А.,Двері Агари (випуск #1),Українська мова,,,,Vovkulaka,2019.0,9789669775382.0,Комікси
Г'юз А.,Геллбой. Ніч Крампуса,Українська мова,,,,Vovkulaka,2019.0,9789669775337.0,Комікси
